"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-let-7a-2-3p",11.0254797403033,2.40108644959966,0.504744890635706,4.75702972758296,1.9646224712115e-06,1.22840605042067e-05
"hsa-let-7a-3p",205.804921921266,5.77703008224261,0.210900336045278,27.3922279621325,3.39425730794485e-165,2.01618884091924e-162
"hsa-let-7a-5p",48364.5572237225,1.97949172721945,0.140417668265494,14.0971699051201,3.9530757229921e-45,2.23631140900696e-43
"hsa-let-7b-3p",27.5153751573466,10.1999187666411,1.21559321415177,8.39089807996219,4.82442446188877e-17,9.55236043453976e-16
"hsa-let-7b-5p",5405.38773726333,6.09056676060611,0.117639287841306,51.7732372608563,0,0
"hsa-let-7c-3p",417.391203734543,3.96753183440386,0.155003405201582,25.5964172480217,1.67230205825185e-144,4.96673711300798e-142
"hsa-let-7c-5p",61154.3576861881,1.26012914592498,0.217438702771267,5.79533049942155,6.81867651306564e-09,6.27952534691626e-08
"hsa-let-7d-3p",313.436938589471,2.56518146987797,0.233689587635608,10.976875332066,4.93706300569675e-28,1.6757802430765e-26
"hsa-let-7d-5p",1063.99413609424,2.58508198671558,0.148067447752566,17.4588137092462,2.95000849835057e-68,4.38076262005059e-66
"hsa-let-7e-3p",182.548223750926,0.917796493262212,0.165816577248984,5.53501048260142,3.1120974091791e-08,2.58543477070264e-07
"hsa-let-7f-1-3p",5.05430639710091,3.70988712307182,1.07055018799204,3.46540233674632,0.000529438780135463,0.00226249377985946
"hsa-let-7f-2-3p",11.6458946593747,2.46621774074762,0.731235873011127,3.37267061391843,0.00074442949438222,0.00304959392871061
"hsa-let-7f-5p",199095.660087063,1.52567323596348,0.209287242314542,7.28985302252928,3.10293345504407e-13,4.18896016430949e-12
"hsa-let-7g-3p",12.4629089238506,1.33749066458151,0.55294763663673,2.418837835562,0.0155701797476864,0.0470671082449145
"hsa-let-7g-5p",129545.115953007,1.26519109352749,0.201919294051738,6.26582565806369,3.70855075799941e-10,3.89890115088788e-09
"hsa-let-7i-3p",12.9344122198393,2.28381874442377,0.614021276373987,3.71944561581079,0.000199660530212577,0.000895081924122797
"hsa-let-7i-5p",262889.551131216,1.8747590232912,0.271973547419698,6.89316678433493,5.45638376685033e-12,6.82335148949283e-11
"hsa-miR-1-3p",181439.299068119,1.05373728882246,0.239732705771499,4.39546738285609,1.10534661470562e-05,6.22346814346105e-05
"hsa-miR-100-3p",5.21638558650448,1.90123891589739,0.572486397429361,3.32102024508274,0.000896890312683592,0.00356545214321712
"hsa-miR-100-5p",418957.111914999,-0.254717515738138,0.0729922120482576,-3.4896533286282,0.000483647515563298,0.00208178713220724
"hsa-miR-101-3p",219759.525440671,0.487975680793095,0.130868543333996,3.72874694224807,0.00019243427619695,0.000869246844570253
"hsa-miR-10395-3p",139.264558394262,2.94577170884176,0.270574023736082,10.8871194217634,1.32773614790636e-27,4.38152928809099e-26
"hsa-miR-10396b-3p",4.74821267063628,2.6026712913286,1.00508906349637,2.58949319603059,0.0096117322272184,0.0310291790378681
"hsa-miR-103a-3p",330213.183314109,-0.631393707750607,0.108288358123109,-5.83067024649869,5.52051828217165e-09,5.16407536946451e-08
"hsa-miR-103b",318474.172958136,-0.62283764941259,0.106483350092965,-5.84915527985193,4.94075689974708e-09,4.65842793404725e-08
"hsa-miR-105-5p",575.681240450893,-0.359979109871094,0.120716207651301,-2.98202798841167,0.0028634581967846,0.0103315131864428
